26DAPt2r,ASAD
26DAPt2r,ASPKi
26DAPt2r,DAPE
26DAPt2r,DHDPRy
26DAPt2r,DHDPS
ACGApts,GF6PTA
ACLS_a,LPAMS
ACLS_a,PDHa
AGDC,GF6PTA
AKGS,SUCCt2r
ASPTA,PHEt2r
CTPS1,CTPS2
DMPPS,DMPPS2r
FICYTCOX,FE3abc
GLUDy,GLNS
GLUOX,GLNS
GLYCL,FTHFL
IPDPS,IPDPS2
KARA1,ALACI
KARA1,KARA3
KARA2,23DHMPO
KARA2,2AHBUTI
Kt3r,ZNabc
LARGNAT,CHORM
LEUt2r,3MOBS
LEUt2r,IPMDr
LEUt2r,IPPMIa
LEUt2r,IPPMIb
LEUt2r,LEUTA
LEUt2r,OMCDC
L_LACDr,FE3abc
MGt5,MG2abc
MTHFC,FTHFL
NACt2r,ASPO5
NACt2r,NNDPR
NACt2r,QULNS
NADK,NADK2
NADS1,NADS2
NAPRT,ASPO5
NAPRT,NNDPR
NAPRT,QULNS
NDPK1,ADK3
NDPK2,UTPATPT
NDPK4,ADK10
PGK,ACYP
PIt6b,PIabc
RNTR1,RNDR1
RNTR2,RNDR2
RNTR3,RNDR3
SUCOAS,SUCCt2r
THRAr,ASAD
THRAr,ASPKi
THRAr,HSK
THRAr,THRS
THRD_L,ASAD
THRD_L,ASPKi
THRD_L,CYSDS
THRD_L,CYSTGL
THRD_L,CYSTS
THRD_L,HSST
THRD_L,SHSL2
TRPt2r,ANPRT
TRPt2r,IGPS
TRPt2r,PRAI
TYRt2r,CHORM
URIDK3,DUTPDP
URIK9,URIt2r
ZN2t4,ZNabc
CYSt2r,AMPTASECG
CYSt2r,CGLYabc
GART,GARFTi
HISt2r,ATPPRT
HISt2r,HISTP
HSTPTr,HISt2r
IG3PS,HISt2r
IGPDH,HISt2r
LARGNAT,ASPTA
LARGNAT,CHORS
LARGNAT,DDPA
LARGNAT,DHQS
LARGNAT,DHQTi
MTHFC,GLYCL
OAASr,AKGS
PFL,GARFTi
PFL,GLYCL
PFL,MTHFC
PPIt2e,PPA
PRAMPC,HISt2r
PRATPP,HISt2r
PRMICI,HISt2r
PSCVT,LARGNAT
RPE,FBA
RPE,PFK
SHK3Dr,LARGNAT
SHKK,LARGNAT
SUCOAS,OAASr
TALA,RPI
THRD_L,SUCOAS
TKT1,RPI
TPI,RPE
TRPt2r,CHORS
TRPt2r,DDPA
TRPt2r,DHQS
TRPt2r,DHQTi
TRPt2r,PSCVT
TRPt2r,SHK3Dr
TRPt2r,SHKK
TYRt2r,ASPTA
TYRt2r,CHORS
TYRt2r,DDPA
TYRt2r,DHQS
TYRt2r,DHQTi
TYRt2r,LARGNAT
TYRt2r,PSCVT
TYRt2r,SHK3Dr
TYRt2r,SHKK
ZN2t4,Kt3r
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
